Y90 - 2.21mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	3.00E+00
0	0	1	5.70E-01
0	0	2	7.00E-02
0	0	3	1.01E-02
0	0	4	7.52E-04
0	0	5	1.25E-05
0	1	0	5.70E-01
0	1	1	2.26E-01
0	1	2	4.58E-02
0	1	3	7.10E-03
0	1	4	5.05E-04
0	1	5	8.00E-06
0	2	0	7.00E-02
0	2	1	4.58E-02
0	2	2	1.46E-02
0	2	3	2.41E-03
0	2	4	1.42E-04
0	2	5	2.91E-06
0	3	0	1.01E-02
0	3	1	7.10E-03
0	3	2	2.41E-03
0	3	3	3.42E-04
0	3	4	1.42E-05
0	3	5	1.66E-06
0	4	0	7.52E-04
0	4	1	5.05E-04
0	4	2	1.42E-04
0	4	3	1.42E-05
0	4	4	1.91E-06
0	4	5	1.30E-06
0	5	0	1.25E-05
0	5	1	8.00E-06
0	5	2	2.91E-06
0	5	3	1.66E-06
0	5	4	1.30E-06
0	5	5	1.02E-06
1	0	0	5.70E-01
1	0	1	2.26E-01
1	0	2	4.58E-02
1	0	3	7.10E-03
1	0	4	5.05E-04
1	0	5	8.00E-06
1	1	0	2.26E-01
1	1	1	1.20E-01
1	1	2	3.08E-02
1	1	3	4.98E-03
1	1	4	3.35E-04
1	1	5	5.36E-06
1	2	0	4.58E-02
1	2	1	3.08E-02
1	2	2	1.02E-02
1	2	3	1.66E-03
1	2	4	9.13E-05
1	2	5	2.39E-06
1	3	0	7.10E-03
1	3	1	4.98E-03
1	3	2	1.66E-03
1	3	3	2.25E-04
1	3	4	9.18E-06
1	3	5	1.59E-06
1	4	0	5.05E-04
1	4	1	3.35E-04
1	4	2	9.13E-05
1	4	3	9.18E-06
1	4	4	1.77E-06
1	4	5	1.26E-06
1	5	0	8.00E-06
1	5	1	5.36E-06
1	5	2	2.39E-06
1	5	3	1.59E-06
1	5	4	1.26E-06
1	5	5	9.96E-07
2	0	0	7.00E-02
2	0	1	4.58E-02
2	0	2	1.46E-02
2	0	3	2.41E-03
2	0	4	1.42E-04
2	0	5	2.91E-06
2	1	0	4.58E-02
2	1	1	3.08E-02
2	1	2	1.02E-02
2	1	3	1.66E-03
2	1	4	9.13E-05
2	1	5	2.39E-06
2	2	0	1.46E-02
2	2	1	1.02E-02
2	2	2	3.50E-03
2	2	3	5.19E-04
2	2	4	2.30E-05
2	2	5	1.75E-06
2	3	0	2.41E-03
2	3	1	1.66E-03
2	3	2	5.19E-04
2	3	3	5.99E-05
2	3	4	3.20E-06
2	3	5	1.43E-06
2	4	0	1.42E-04
2	4	1	9.13E-05
2	4	2	2.30E-05
2	4	3	3.20E-06
2	4	4	1.53E-06
2	4	5	1.16E-06
2	5	0	2.91E-06
2	5	1	2.39E-06
2	5	2	1.75E-06
2	5	3	1.43E-06
2	5	4	1.16E-06
2	5	5	9.38E-07
3	0	0	1.01E-02
3	0	1	7.10E-03
3	0	2	2.41E-03
3	0	3	3.42E-04
3	0	4	1.42E-05
3	0	5	1.66E-06
3	1	0	7.10E-03
3	1	1	4.98E-03
3	1	2	1.66E-03
3	1	3	2.25E-04
3	1	4	9.18E-06
3	1	5	1.59E-06
3	2	0	2.41E-03
3	2	1	1.66E-03
3	2	2	5.19E-04
3	2	3	5.99E-05
3	2	4	3.20E-06
3	2	5	1.43E-06
3	3	0	3.42E-04
3	3	1	2.25E-04
3	3	2	5.99E-05
3	3	3	6.42E-06
3	3	4	1.67E-06
3	3	5	1.23E-06
3	4	0	1.42E-05
3	4	1	9.18E-06
3	4	2	3.20E-06
3	4	3	1.67E-06
3	4	4	1.30E-06
3	4	5	1.03E-06
3	5	0	1.66E-06
3	5	1	1.59E-06
3	5	2	1.43E-06
3	5	3	1.23E-06
3	5	4	1.03E-06
3	5	5	8.48E-07
4	0	0	7.52E-04
4	0	1	5.05E-04
4	0	2	1.42E-04
4	0	3	1.42E-05
4	0	4	1.91E-06
4	0	5	1.30E-06
4	1	0	5.05E-04
4	1	1	3.35E-04
4	1	2	9.13E-05
4	1	3	9.18E-06
4	1	4	1.77E-06
4	1	5	1.26E-06
4	2	0	1.42E-04
4	2	1	9.13E-05
4	2	2	2.30E-05
4	2	3	3.20E-06
4	2	4	1.53E-06
4	2	5	1.16E-06
4	3	0	1.42E-05
4	3	1	9.18E-06
4	3	2	3.20E-06
4	3	3	1.67E-06
4	3	4	1.30E-06
4	3	5	1.03E-06
4	4	0	1.91E-06
4	4	1	1.77E-06
4	4	2	1.53E-06
4	4	3	1.30E-06
4	4	4	1.07E-06
4	4	5	8.77E-07
4	5	0	1.30E-06
4	5	1	1.26E-06
4	5	2	1.16E-06
4	5	3	1.03E-06
4	5	4	8.77E-07
4	5	5	7.40E-07
5	0	0	1.25E-05
5	0	1	8.00E-06
5	0	2	2.91E-06
5	0	3	1.66E-06
5	0	4	1.30E-06
5	0	5	1.02E-06
5	1	0	8.00E-06
5	1	1	5.36E-06
5	1	2	2.39E-06
5	1	3	1.59E-06
5	1	4	1.26E-06
5	1	5	9.96E-07
5	2	0	2.91E-06
5	2	1	2.39E-06
5	2	2	1.75E-06
5	2	3	1.43E-06
5	2	4	1.16E-06
5	2	5	9.38E-07
5	3	0	1.66E-06
5	3	1	1.59E-06
5	3	2	1.43E-06
5	3	3	1.23E-06
5	3	4	1.03E-06
5	3	5	8.48E-07
5	4	0	1.30E-06
5	4	1	1.26E-06
5	4	2	1.16E-06
5	4	3	1.03E-06
5	4	4	8.77E-07
5	4	5	7.40E-07
5	5	0	1.02E-06
5	5	1	9.96E-07
5	5	2	9.38E-07
5	5	3	8.48E-07
5	5	4	7.40E-07
5	5	5	6.35E-07
